species,category,kingdom,phylum,class,order,family,genus,main_common_name,population_trend,marine_system,freshwater_system,terrestrial_system,state,acceptedName,ssp_subpop
Pleurobema hanleyianum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Georgia Pigtoe,Decreasing,FALSE,TRUE,FALSE,georgia,Pleurobema hanleyianum,
Pleurobema hanleyianum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Georgia Pigtoe,Decreasing,FALSE,TRUE,FALSE,tennessee,Pleurobema hanleyianum,
Pleurobema marshalli,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Marshall's Mussel,NA,FALSE,TRUE,FALSE,alabama,Pleurobema marshalli,
Pleurobema marshalli,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Marshall's Mussel,NA,FALSE,TRUE,FALSE,mississippi,Pleurobema marshalli,
Pleurobema oviforme,VU,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,alabama,Pleurobema oviforme,
Pleurobema oviforme,VU,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,kentucky,Pleurobema oviforme,
Pleurobema oviforme,VU,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,mississippi,Pleurobema oviforme,
Pleurobema oviforme,VU,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,north carolina,Pleurobema oviforme,
Pleurobema oviforme,VU,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,tennessee,Pleurobema oviforme,
Pleurobema oviforme,VU,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,virginia,Pleurobema oviforme,
Pleurobema plenum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,alabama,Pleurobema plenum,
Pleurobema plenum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,illinois,Pleurobema plenum,
Pleurobema plenum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,indiana,Pleurobema plenum,
Pleurobema plenum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,kentucky,Pleurobema plenum,
Pleurobema plenum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,ohio,Pleurobema plenum,
Pleurobema plenum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,pennsylvania,Pleurobema plenum,
Pleurobema plenum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,tennessee,Pleurobema plenum,
Pleurobema plenum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,virginia,Pleurobema plenum,
Pleurobema pyriforme,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Oval Pigtoe,Decreasing,FALSE,TRUE,FALSE,alabama,Pleurobema pyriforme,
Pleurobema pyriforme,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Oval Pigtoe,Decreasing,FALSE,TRUE,FALSE,florida,Pleurobema pyriforme,
Pleurobema pyriforme,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Oval Pigtoe,Decreasing,FALSE,TRUE,FALSE,georgia,Pleurobema pyriforme,
Pleurobema rubellum,CR,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Warrior Pigtoe,Decreasing,FALSE,TRUE,FALSE,alabama,Pleurobema rubellum,
Pleurobema strodeanum,VU,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Fuzzy Pigtoe,Decreasing,FALSE,TRUE,FALSE,alabama,Pleurobema strodeanum,
Pleurobema strodeanum,VU,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Fuzzy Pigtoe,Decreasing,FALSE,TRUE,FALSE,florida,Pleurobema strodeanum,
Pleurobema taitianum,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Heavy Pigtoe,Decreasing,FALSE,TRUE,FALSE,alabama,Pleurobema taitianum,
Pleurobema taitianum,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Heavy Pigtoe,Decreasing,FALSE,TRUE,FALSE,mississippi,Pleurobema taitianum,
Pleurocera alveare,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,alabama,Pleurocera alveare,
Pleurocera alveare,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,arkansas,Pleurocera alveare,
Pleurocera alveare,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,illinois,Pleurocera alveare,
Pleurocera alveare,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,kentucky,Pleurocera alveare,
Pleurocera alveare,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,missouri,Pleurocera alveare,
Pleurocera alveare,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,tennessee,Pleurocera alveare,
Pleurocera annulifera,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Ringed Hornsnail,NA,FALSE,TRUE,FALSE,alabama,Pleurocera annulifera,
Pleurocera brumbyi,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Spiral Hornsnail,NA,FALSE,TRUE,FALSE,alabama,Pleurocera brumbyi,
Pleurocera corpulenta,CR,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Corpulent Hornsnail,Decreasing,FALSE,TRUE,FALSE,alabama,Pleurocera corpulenta,
Pleurocera corpulenta,CR,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Corpulent Hornsnail,Decreasing,FALSE,TRUE,FALSE,tennessee,Pleurocera corpulenta,
Pleurocera curta,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Shortspire Hornsnail,NA,FALSE,TRUE,FALSE,alabama,Pleurocera curta,
Pleurocera curta,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Shortspire Hornsnail,NA,FALSE,TRUE,FALSE,kentucky,Pleurocera curta,
Pleurocera curta,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Shortspire Hornsnail,NA,FALSE,TRUE,FALSE,tennessee,Pleurocera curta,
Pleurocera foremani,EN,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rough Hornsnail,Decreasing,FALSE,TRUE,FALSE,alabama,Pleurocera foremani,
Pleurocera showalteri,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Upland Hornsnail,NA,FALSE,TRUE,FALSE,alabama,Pleurocera showalteri,
Pleurocera showalteri,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Upland Hornsnail,NA,FALSE,TRUE,FALSE,georgia,Pleurocera showalteri,
Pleurocera walkeri,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Telescope Hornsnail,NA,FALSE,TRUE,FALSE,alabama,Pleurocera walkeri,
Pleurocera walkeri,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Telescope Hornsnail,NA,FALSE,TRUE,FALSE,georgia,Pleurocera walkeri,
Pleurocera walkeri,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Telescope Hornsnail,NA,FALSE,TRUE,FALSE,kentucky,Pleurocera walkeri,
Pleurocera walkeri,VU,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Telescope Hornsnail,NA,FALSE,TRUE,FALSE,tennessee,Pleurocera walkeri,
Pleuronaia dolabelloides,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,alabama,Pleuronaia dolabelloides,
Pleuronaia dolabelloides,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,kentucky,Pleuronaia dolabelloides,
Pleuronaia dolabelloides,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,mississippi,Pleuronaia dolabelloides,
Pleuronaia dolabelloides,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,north carolina,Pleuronaia dolabelloides,
Pleuronaia dolabelloides,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,tennessee,Pleuronaia dolabelloides,
Pleuronaia dolabelloides,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,virginia,Pleuronaia dolabelloides,
Pleuronectes ferrugineus,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE,Pleuronectes,Yellowtail Flounder,NA,TRUE,FALSE,FALSE,new york,Limanda ferruginea,
Pleuronectes ferrugineus,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE,Pleuronectes,Yellowtail Flounder,NA,TRUE,FALSE,FALSE,rhode island,Limanda ferruginea,
Poa mannii,CR,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Poa,NA,Decreasing,FALSE,FALSE,TRUE,hawaii,Poa mannii,
Poa siphonoglossa,CR,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Poa,NA,Decreasing,FALSE,FALSE,TRUE,hawaii,Poa siphonoglossa,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,alabama,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,alaska,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,arizona,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,arkansas,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,california,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,colorado,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,connecticut,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,delaware,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,florida,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,georgia,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,idaho,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,illinois,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,indiana,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,iowa,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,kansas,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,kentucky,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,louisiana,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,maine,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,maryland,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,massachusetts,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,michigan,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,minnesota,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,mississippi,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,missouri,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,montana,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,nevada,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,new hampshire,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,new jersey,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,new mexico,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,new york,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,north carolina,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,north dakota,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,ohio,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,oklahoma,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,oregon,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,pennsylvania,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,rhode island,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,south carolina,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,south dakota,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,tennessee,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,texas,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,utah,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,vermont,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,virginia,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,washington,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,west virginia,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,wisconsin,Podiceps auritus,
Podiceps auritus,VU,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,wyoming,Podiceps auritus,
Podomys floridanus,VU,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Podomys,Florida Mouse,Decreasing,FALSE,FALSE,TRUE,florida,Podomys floridanus,
Pogonomyrmex anergismus,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,texas,Pogonomyrmex anergismus,
Pogonomyrmex anergismus,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,new mexico,Pogonomyrmex anergismus,
Pogonomyrmex anergismus,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,arizona,Pogonomyrmex anergismus,
Pogonomyrmex colei,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,arizona,Pogonomyrmex colei,
Pogonomyrmex colei,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,nevada,Pogonomyrmex colei,
Pogonomyrmex colei,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,california,Pogonomyrmex colei,
Polyergus breviceps,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Polyergus,NA,NA,FALSE,FALSE,TRUE,idaho,Polyergus breviceps,
Polyergus breviceps,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Polyergus,NA,NA,FALSE,FALSE,TRUE,indiana,Polyergus breviceps,
Polyergus lucidus,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Polyergus,NA,NA,FALSE,FALSE,TRUE,florida,Polyergus lucidus,
Polyergus lucidus,VU,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Polyergus,NA,NA,FALSE,FALSE,TRUE,indiana,Polyergus lucidus,
Polyodon spathula,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,alabama,Polyodon spathula,
Polyodon spathula,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,arkansas,Polyodon spathula,
Polyodon spathula,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,illinois,Polyodon spathula,
Polyodon spathula,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,indiana,Polyodon spathula,
Polyodon spathula,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,iowa,Polyodon spathula,
Polyodon spathula,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,kansas,Polyodon spathula,
