species,kingdom,phylum,class,order,family,genus,main_common_name,population_trend,marine_system,freshwater_system,terrestrial_system,state
Fusconaia lananensis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Triangle Pigtoe,Decreasing,FALSE,TRUE,FALSE,Texas
Fusconaia lananensis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Triangle Pigtoe,Decreasing,FALSE,TRUE,FALSE,Louisiana
Fusconaia masoni,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Atlantic Pigtoe,NA,FALSE,TRUE,FALSE,Georgia
Fusconaia masoni,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Atlantic Pigtoe,NA,FALSE,TRUE,FALSE,North Carolina
Fusconaia masoni,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Atlantic Pigtoe,NA,FALSE,TRUE,FALSE,South Carolina
Fusconaia masoni,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Atlantic Pigtoe,NA,FALSE,TRUE,FALSE,Virginia
Fusconaia mitchelli,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,False Spike,Decreasing,FALSE,TRUE,FALSE,New Mexico
Fusconaia mitchelli,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,False Spike,Decreasing,FALSE,TRUE,FALSE,Texas
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Alabama
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Georgia
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Illinois
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Indiana
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Kentucky
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,North Carolina
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Ohio
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Pennsylvania
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Tennessee
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,Virginia
Fusconaia subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Fusconaia,Longsolid,Decreasing,FALSE,TRUE,FALSE,West Virginia
Gadus morhua,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE,Gadus,Atlantic Cod,NA,TRUE,FALSE,FALSE,New York
Gadus morhua,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE,Gadus,Atlantic Cod,NA,TRUE,FALSE,FALSE,Rhode Island
Galeandra bicarinata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Galeandra,Two-Keeled Hooded Orchid,Unknown,FALSE,FALSE,TRUE,Florida
Galeorhinus galeus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Galeorhinus,Tope,Decreasing,TRUE,FALSE,FALSE,?
Gambelia sila,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CROTAPHYTIDAE,Gambelia,Blunt-nosed Leopard Lizard,Decreasing,FALSE,FALSE,TRUE,California
Gambusia clarkhubbsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,San Felipe Gambusia,Increasing,FALSE,TRUE,FALSE,Texas
Gambusia gaigei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Big Bend Gambusia,Stable,FALSE,TRUE,FALSE,Texas
Gambusia heterochir,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Clear Creek Gambusia,Stable,FALSE,TRUE,FALSE,Texas
Gambusia nobilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Pecos Gambusia,Unknown,FALSE,TRUE,FALSE,New Mexico
Gambusia nobilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Pecos Gambusia,Unknown,FALSE,TRUE,FALSE,Texas
Gammarus acherondytes,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Illinois Cave Amphipod,Unknown,FALSE,TRUE,FALSE,Illinois
Gammarus bousfieldi,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Bousfield's Amphipod,NA,FALSE,TRUE,FALSE,Illinois
Gammarus bousfieldi,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Bousfield's Amphipod,NA,FALSE,TRUE,FALSE,Indiana
Gammarus bousfieldi,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Bousfield's Amphipod,NA,FALSE,TRUE,FALSE,Kentucky
Gammarus desperatus,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Noel's Amphipod,Stable,FALSE,TRUE,FALSE,New Mexico
Gammarus hyalelloides,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Diminutive Amphipod,NA,FALSE,TRUE,FALSE,Texas
Gammarus pecos,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Pecos Amphipod,NA,FALSE,TRUE,FALSE,New Mexico
Gammarus pecos,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Pecos Amphipod,NA,FALSE,TRUE,FALSE,Texas
Gardenia brighamii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Hawaiian Gardenia,Decreasing,FALSE,FALSE,TRUE,Hawaii
Gardenia mannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Mann's Gardenia,NA,FALSE,FALSE,TRUE,Hawaii
Gardenia remyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Remy's Gardenia,NA,FALSE,FALSE,TRUE,Hawaii
Gastrolactarius camphoratus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,RUSSULALES,RUSSULACEAE,Gastrolactarius,NA,Decreasing,FALSE,FALSE,TRUE,Washington
Gastrolactarius camphoratus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,RUSSULALES,RUSSULACEAE,Gastrolactarius,NA,Decreasing,FALSE,FALSE,TRUE,Oregon
Geothallus tuberosus,PLANTAE,MARCHANTIOPHYTA,MARCHANTIOPSIDA,SPHAEROCARPALES,SPHAEROCARPACEAE,Geothallus,NA,Stable,FALSE,FALSE,TRUE,California
Geranium arboreum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GERANIALES,GERANIACEAE,Geranium,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Geranium kauaiense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GERANIALES,GERANIACEAE,Geranium,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Gila cypha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Humpback Chub,Decreasing,FALSE,TRUE,FALSE,Arizona
Gila cypha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Humpback Chub,Decreasing,FALSE,TRUE,FALSE,Colorado
Gila cypha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Humpback Chub,Decreasing,FALSE,TRUE,FALSE,Navajo Nation
Gila cypha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Humpback Chub,Decreasing,FALSE,TRUE,FALSE,Nevada
Gila cypha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Humpback Chub,Decreasing,FALSE,TRUE,FALSE,Utah
Gila cypha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Humpback Chub,Decreasing,FALSE,TRUE,FALSE,Wyoming
Gila ditaenia,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Sonora Chub,Decreasing,FALSE,TRUE,FALSE,Arizona
Gila elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Bonytail,Decreasing,FALSE,TRUE,FALSE,Arizona
Gila elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Bonytail,Decreasing,FALSE,TRUE,FALSE,California
Gila elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Bonytail,Decreasing,FALSE,TRUE,FALSE,Colorado
Gila elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Bonytail,Decreasing,FALSE,TRUE,FALSE,Navajo Nation
Gila elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Bonytail,Decreasing,FALSE,TRUE,FALSE,Nevada
Gila elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Bonytail,Decreasing,FALSE,TRUE,FALSE,New Mexico
Gila elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Bonytail,Decreasing,FALSE,TRUE,FALSE,Utah
Gila elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Bonytail,Decreasing,FALSE,TRUE,FALSE,Wyoming
Gila intermedia,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila Chub,Decreasing,FALSE,TRUE,FALSE,Arizona
Gila intermedia,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila Chub,Decreasing,FALSE,TRUE,FALSE,New Mexico
Gila nigrescens,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Chihuahua Chub,Decreasing,FALSE,TRUE,FALSE,New Mexico
Gila orcuttii,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Arroyo Chub,Decreasing,FALSE,TRUE,FALSE,California
Gila purpurea,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Yaqui Chub,Increasing,FALSE,TRUE,FALSE,Arizona
Gila seminuda,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Virgin River Chub,Decreasing,FALSE,TRUE,FALSE,Arizona
Gila seminuda,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Virgin River Chub,Decreasing,FALSE,TRUE,FALSE,Nevada
Gila seminuda,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Virgin River Chub,Decreasing,FALSE,TRUE,FALSE,Utah
Glacicavicola bathyscioides,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,LEIODIDAE,Glacicavicola,Blind Cave Beetle,NA,FALSE,FALSE,TRUE,Idaho
Glacicavicola bathyscioides,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,LEIODIDAE,Glacicavicola,Blind Cave Beetle,NA,FALSE,FALSE,TRUE,Wyoming
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Connecticut
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,District of Columbia
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Iowa
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Maine
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Maryland
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Massachusetts
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Michigan
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Minnesota
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,New Hampshire
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,New Jersey
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,New York
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Ohio
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Pennsylvania
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Rhode Island
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Vermont
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Virginia
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,West Virginia
Glyptemys insculpta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Wood Turtle,Decreasing,FALSE,TRUE,TRUE,Wisconsin
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,Connecticut
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,Delaware
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,District of Columbia
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,Georgia
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,Maryland
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,Massachusetts
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,New Jersey
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,New York
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,North Carolina
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,Pennsylvania
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,South Carolina
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,Tennessee
Glyptemys muhlenbergii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Glyptemys,Bog Turtle,Unknown,FALSE,TRUE,TRUE,Virginia
Gonidea angulata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Gonidea,Western Ridged Mussel,Decreasing,FALSE,TRUE,FALSE,California
Gonidea angulata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Gonidea,Western Ridged Mussel,Decreasing,FALSE,TRUE,FALSE,Idaho
Gonidea angulata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Gonidea,Western Ridged Mussel,Decreasing,FALSE,TRUE,FALSE,Montana
Gonidea angulata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Gonidea,Western Ridged Mussel,Decreasing,FALSE,TRUE,FALSE,Nevada
Gonidea angulata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Gonidea,Western Ridged Mussel,Decreasing,FALSE,TRUE,FALSE,Oregon
Gonidea angulata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Gonidea,Western Ridged Mussel,Decreasing,FALSE,TRUE,FALSE,Washington
Gopherus agassizii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Mojave Desert Tortoise,NA,FALSE,FALSE,TRUE,Arizona
Gopherus agassizii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Mojave Desert Tortoise,NA,FALSE,FALSE,TRUE,California
Gopherus agassizii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Mojave Desert Tortoise,NA,FALSE,FALSE,TRUE,Nevada
Gopherus agassizii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Mojave Desert Tortoise,NA,FALSE,FALSE,TRUE,Utah
Gopherus polyphemus,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Gopher Tortoise,NA,FALSE,FALSE,TRUE,Alabama
Gopherus polyphemus,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Gopher Tortoise,NA,FALSE,FALSE,TRUE,Florida
Gopherus polyphemus,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Gopher Tortoise,NA,FALSE,FALSE,TRUE,Georgia
Gopherus polyphemus,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Gopher Tortoise,NA,FALSE,FALSE,TRUE,Louisiana
Gopherus polyphemus,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Gopher Tortoise,NA,FALSE,FALSE,TRUE,Mississippi
Gopherus polyphemus,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Gopherus,Gopher Tortoise,NA,FALSE,FALSE,TRUE,South Carolina
Gossypium thurberi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Gossypium,Wild Cotton,Decreasing,FALSE,FALSE,TRUE,Arizona
Gouania meyenii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,Gouania,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Gouania vitifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,Gouania,Oahu Chewstick,Decreasing,FALSE,FALSE,TRUE,Hawaii
Graptemys barbouri,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Barbour's Map Turtle,Decreasing,FALSE,TRUE,TRUE,Alabama
Graptemys barbouri,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Barbour's Map Turtle,Decreasing,FALSE,TRUE,TRUE,Florida
Graptemys barbouri,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Barbour's Map Turtle,Decreasing,FALSE,TRUE,TRUE,Georgia
Graptemys caglei,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Cagle's Map Turtle,Decreasing,FALSE,TRUE,TRUE,Texas
Graptemys flavimaculata,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Yellow Blotched Sawback,Decreasing,FALSE,TRUE,TRUE,Mississippi
Graptemys gibbonsi,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Pascagoula Map Turtle,Decreasing,FALSE,TRUE,TRUE,Mississippi
Graptemys oculifera,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Ringed Sawback,Unknown,FALSE,TRUE,TRUE,Louisiana
Graptemys oculifera,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Ringed Sawback,Unknown,FALSE,TRUE,TRUE,Mississippi
Graptemys pearlensis,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Pearl River Map Turtle,Decreasing,FALSE,TRUE,TRUE,Louisiana
Graptemys pearlensis,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Graptemys,Pearl River Map Turtle,Decreasing,FALSE,TRUE,TRUE,Mississippi
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Arkansas
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Florida
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Georgia
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Illinois
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Iowa
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Kansas
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Kentucky
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Louisiana
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Minnesota
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Montana
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,Nebraska
Grus americana,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Whooping Crane,Increasing,TRUE,TRUE,TRUE,North Dakota
