"","species","category","kingdom","phylum","class","order","family","genus","main_common_name","population_trend","marine_system","freshwater_system","terrestrial_system","state","acceptedName"
"4464","Lutjanus cyanopterus","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Lutjanus","Cubera Snapper","Decreasing",TRUE,FALSE,FALSE,"louisiana","Lutjanus cyanopterus"
"4465","Lutjanus cyanopterus","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Lutjanus","Cubera Snapper","Decreasing",TRUE,FALSE,FALSE,"alabama","Lutjanus cyanopterus"
"4466","Lutjanus cyanopterus","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Lutjanus","Cubera Snapper","Decreasing",TRUE,FALSE,FALSE,"mississippi","Lutjanus cyanopterus"
"4467","Lutjanus cyanopterus","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Lutjanus","Cubera Snapper","Decreasing",TRUE,FALSE,FALSE,"texas","Lutjanus cyanopterus"
"4468","Mobula alfredi","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Reef Manta Ray","Decreasing",TRUE,FALSE,FALSE,"hawaii","Mobula alfredi"
"4469","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"texas","Mobula birostris"
"4470","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"south carolina","Mobula birostris"
"4471","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"north carolina","Mobula birostris"
"4472","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"new jersey","Mobula birostris"
"4473","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"mississippi","Mobula birostris"
"4474","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"maryland","Mobula birostris"
"4475","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"louisiana","Mobula birostris"
"4476","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"hawaii","Mobula birostris"
"4477","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"georgia","Mobula birostris"
"4478","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"florida","Mobula birostris"
"4479","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"delaware","Mobula birostris"
"4480","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"california","Mobula birostris"
"4481","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"arkansas","Mobula birostris"
"4482","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"alabama","Mobula birostris"
"4483","Mobula birostris","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","MOBULIDAE","Mobula","Giant Manta Ray","Decreasing",TRUE,FALSE,FALSE,"virginia","Mobula birostris"
"4484","Mycteroperca interstitialis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","EPINEPHELIDAE","Mycteroperca","Yellowmouth Grouper","Decreasing",TRUE,FALSE,FALSE,"north carolina","Mycteroperca interstitialis"
"4485","Mycteroperca interstitialis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","EPINEPHELIDAE","Mycteroperca","Yellowmouth Grouper","Decreasing",TRUE,FALSE,FALSE,"south carolina","Mycteroperca interstitialis"
"4486","Mycteroperca interstitialis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","EPINEPHELIDAE","Mycteroperca","Yellowmouth Grouper","Decreasing",TRUE,FALSE,FALSE,"georgia","Mycteroperca interstitialis"
"4487","Mycteroperca interstitialis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","EPINEPHELIDAE","Mycteroperca","Yellowmouth Grouper","Decreasing",TRUE,FALSE,FALSE,"florida","Mycteroperca interstitialis"
"4488","Mycteroperca interstitialis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","EPINEPHELIDAE","Mycteroperca","Yellowmouth Grouper","Decreasing",TRUE,FALSE,FALSE,"alabama","Mycteroperca interstitialis"
"4489","Mycteroperca interstitialis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","EPINEPHELIDAE","Mycteroperca","Yellowmouth Grouper","Decreasing",TRUE,FALSE,FALSE,"texas","Mycteroperca interstitialis"
"4490","Narcine bancroftii","CR","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","NARCINIDAE","Narcine","Caribbean Numbfish","Stable",TRUE,FALSE,FALSE,"north carolina","Narcine bancroftii"
"4491","Narcine bancroftii","CR","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","NARCINIDAE","Narcine","Caribbean Numbfish","Stable",TRUE,FALSE,FALSE,"south carolina","Narcine bancroftii"
"4492","Narcine bancroftii","CR","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","NARCINIDAE","Narcine","Caribbean Numbfish","Stable",TRUE,FALSE,FALSE,"georgia","Narcine bancroftii"
"4493","Narcine bancroftii","CR","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","NARCINIDAE","Narcine","Caribbean Numbfish","Stable",TRUE,FALSE,FALSE,"florida","Narcine bancroftii"
"4494","Narcine bancroftii","CR","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","NARCINIDAE","Narcine","Caribbean Numbfish","Stable",TRUE,FALSE,FALSE,"alabama","Narcine bancroftii"
"4495","Narcine bancroftii","CR","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","NARCINIDAE","Narcine","Caribbean Numbfish","Stable",TRUE,FALSE,FALSE,"mississippi","Narcine bancroftii"
"4496","Narcine bancroftii","CR","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","NARCINIDAE","Narcine","Caribbean Numbfish","Stable",TRUE,FALSE,FALSE,"louisiana","Narcine bancroftii"
"4497","Narcine bancroftii","CR","ANIMALIA","CHORDATA","CHONDRICHTHYES","RAJIFORMES","NARCINIDAE","Narcine","Caribbean Numbfish","Stable",TRUE,FALSE,FALSE,"texas","Narcine bancroftii"
"4498","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"maine","Nematostella vectensis"
"4499","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"new hampshire","Nematostella vectensis"
"4500","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"massachusetts","Nematostella vectensis"
"4501","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"rhode island","Nematostella vectensis"
"4502","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"connecticut","Nematostella vectensis"
"4503","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"new york","Nematostella vectensis"
"4504","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"new jersey","Nematostella vectensis"
"4505","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"delaware","Nematostella vectensis"
"4506","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"maryland","Nematostella vectensis"
"4507","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"virginia","Nematostella vectensis"
"4508","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"north carolina","Nematostella vectensis"
"4509","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"south carolina","Nematostella vectensis"
"4510","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"georgia","Nematostella vectensis"
"4511","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"florida","Nematostella vectensis"
"4512","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"alabama","Nematostella vectensis"
"4513","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"mississippi","Nematostella vectensis"
"4514","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"louisiana","Nematostella vectensis"
"4515","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"washington","Nematostella vectensis"
"4516","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"oregon","Nematostella vectensis"
"4517","Nematostella vectensis","VU","ANIMALIA","CNIDARIA","ANTHOZOA","ACTINARIA","EDWARDSIIDAE","Nematostella","Starlet Sea Anemone",NA,TRUE,FALSE,FALSE,"california","Nematostella vectensis"
"4518","Odontaspis ferox","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE","Odontaspis","Smalltooth Sand Tiger","Decreasing",TRUE,FALSE,FALSE,"alabama","Odontaspis ferox"
"4519","Odontaspis ferox","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE","Odontaspis","Smalltooth Sand Tiger","Decreasing",TRUE,FALSE,FALSE,"california","Odontaspis ferox"
"4520","Odontaspis ferox","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE","Odontaspis","Smalltooth Sand Tiger","Decreasing",TRUE,FALSE,FALSE,"florida","Odontaspis ferox"
"4521","Odontaspis ferox","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE","Odontaspis","Smalltooth Sand Tiger","Decreasing",TRUE,FALSE,FALSE,"georgia","Odontaspis ferox"
"4522","Odontaspis ferox","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE","Odontaspis","Smalltooth Sand Tiger","Decreasing",TRUE,FALSE,FALSE,"hawaii","Odontaspis ferox"
"4523","Odontaspis ferox","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE","Odontaspis","Smalltooth Sand Tiger","Decreasing",TRUE,FALSE,FALSE,"north carolina","Odontaspis ferox"
"4524","Odontaspis ferox","VU","ANIMALIA","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE","Odontaspis","Smalltooth Sand Tiger","Decreasing",TRUE,FALSE,FALSE,"south carolina","Odontaspis ferox"
"4525","Porites pukoensis","CR","ANIMALIA","CNIDARIA","ANTHOZOA","SCLERACTINIA","PORITIDAE","Porites",NA,"Unknown",TRUE,FALSE,FALSE,"hawaii","Porites pukoensis"
"4526","Pterodroma cahow","EN","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Bermuda Petrel","Increasing",TRUE,FALSE,TRUE,"north carolina","Pterodroma cahow"
"4527","Pterodroma cahow","EN","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Bermuda Petrel","Increasing",TRUE,FALSE,TRUE,"virginia","Pterodroma cahow"
"4528","Pterodroma cahow","EN","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Bermuda Petrel","Increasing",TRUE,FALSE,TRUE,"massachusetts","Pterodroma cahow"
"4529","Pterodroma cervicalis","VU","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","White-necked Petrel","Increasing",TRUE,FALSE,TRUE,"hawaii","Pterodroma cervicalis"
"4530","Pterodroma cookii","VU","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Cook's Petrel","Increasing",TRUE,FALSE,TRUE,"california","Pterodroma cookii"
"4531","Pterodroma cookii","VU","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Cook's Petrel","Increasing",TRUE,FALSE,TRUE,"oregon","Pterodroma cookii"
"4532","Pterodroma cookii","VU","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Cook's Petrel","Increasing",TRUE,FALSE,TRUE,"hawaii","Pterodroma cookii"
"4533","Pterodroma longirostris","VU","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Stejneger's Petrel","Decreasing",TRUE,FALSE,TRUE,"hawaii","Pterodroma longirostris"
"4534","Pterodroma solandri","VU","ANIMALIA","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Providence Petrel","Increasing",TRUE,FALSE,TRUE,"hawaii","Pterodroma solandri"
"4535","Rhomboplites aurorubens","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Rhomboplites","Vermilion Snapper","Decreasing",TRUE,FALSE,FALSE,"north carolina","Rhomboplites aurorubens"
"4536","Rhomboplites aurorubens","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Rhomboplites","Vermilion Snapper","Decreasing",TRUE,FALSE,FALSE,"south carolina","Rhomboplites aurorubens"
"4537","Rhomboplites aurorubens","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Rhomboplites","Vermilion Snapper","Decreasing",TRUE,FALSE,FALSE,"georgia","Rhomboplites aurorubens"
"4538","Rhomboplites aurorubens","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Rhomboplites","Vermilion Snapper","Decreasing",TRUE,FALSE,FALSE,"florida","Rhomboplites aurorubens"
"4539","Rhomboplites aurorubens","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Rhomboplites","Vermilion Snapper","Decreasing",TRUE,FALSE,FALSE,"alabama","Rhomboplites aurorubens"
"4540","Rhomboplites aurorubens","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Rhomboplites","Vermilion Snapper","Decreasing",TRUE,FALSE,FALSE,"mississippi","Rhomboplites aurorubens"
"4541","Rhomboplites aurorubens","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Rhomboplites","Vermilion Snapper","Decreasing",TRUE,FALSE,FALSE,"louisiana","Rhomboplites aurorubens"
"4542","Rhomboplites aurorubens","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LUTJANIDAE","Rhomboplites","Vermilion Snapper","Decreasing",TRUE,FALSE,FALSE,"texas","Rhomboplites aurorubens"
"4543","Scomberomorus concolor","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SCOMBRIDAE","Scomberomorus","Monterrey Spanish Mackerel","Decreasing",TRUE,FALSE,FALSE,"california","Scomberomorus concolor"
"4544","Sebastes fasciatus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Redfish",NA,TRUE,FALSE,FALSE,"maine","Sebastes fasciatus"
"4545","Sebastes fasciatus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Redfish",NA,TRUE,FALSE,FALSE,"new hampshire","Sebastes fasciatus"
"4546","Sebastes fasciatus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Redfish",NA,TRUE,FALSE,FALSE,"massachusetts","Sebastes fasciatus"
"4547","Sebastes fasciatus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Redfish",NA,TRUE,FALSE,FALSE,"rhode island","Sebastes fasciatus"
"4548","Sebastes fasciatus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Redfish",NA,TRUE,FALSE,FALSE,"connecticut","Sebastes fasciatus"
"4549","Sebastes fasciatus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Redfish",NA,TRUE,FALSE,FALSE,"new york","Sebastes fasciatus"
"4550","Sebastes paucispinus","CR","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Bocaccio Rockfish",NA,TRUE,FALSE,FALSE,"california","Sebastes paucispinis"
"4551","Sebastes paucispinus","CR","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Bocaccio Rockfish",NA,TRUE,FALSE,FALSE,"oregon","Sebastes paucispinis"
"4552","Sebastes paucispinus","CR","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Bocaccio Rockfish",NA,TRUE,FALSE,FALSE,"washington","Sebastes paucispinis"
"4553","Sebastes paucispinus","CR","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SEBASTIDAE","Sebastes","Bocaccio Rockfish",NA,TRUE,FALSE,FALSE,"alaska","Sebastes paucispinis"
"4554","Sebastolobus alascanus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SCORPAENIDAE","Sebastolobus","Shortspine Thornyhead",NA,TRUE,FALSE,FALSE,"california","Sebastolobus alascanus"
"4555","Sebastolobus alascanus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SCORPAENIDAE","Sebastolobus","Shortspine Thornyhead",NA,TRUE,FALSE,FALSE,"oregon","Sebastolobus alascanus"
"4556","Sebastolobus alascanus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SCORPAENIDAE","Sebastolobus","Shortspine Thornyhead",NA,TRUE,FALSE,FALSE,"washington","Sebastolobus alascanus"
"4557","Sebastolobus alascanus","EN","ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","SCORPAENIDAE","Sebastolobus","Shortspine Thornyhead",NA,TRUE,FALSE,FALSE,"alaska","Sebastolobus alascanus"
"4558","Semicossyphus pulcher","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LABRIDAE","Semicossyphus","California Sheephead","Decreasing",TRUE,FALSE,FALSE,"california","Semicossyphus pulcher"
"4559","Stichopus herrmanni","VU","ANIMALIA","ECHINODERMATA","HOLOTHUROIDEA","ASPIDOCHIROTIDA","STICHOPODIDAE","Stichopus","Curryfish","Decreasing",TRUE,FALSE,FALSE,"hawaii","Stichopus herrmanni"
"4560","Synthliboramphus hypoleucus","EN","ANIMALIA","CHORDATA","AVES","CHARADRIIFORMES","ALCIDAE","Synthliboramphus","Guadalupe Murrelet","Decreasing",TRUE,FALSE,TRUE,"california","Synthliboramphus hypoleucus"
"4561","Synthliboramphus hypoleucus","EN","ANIMALIA","CHORDATA","AVES","CHARADRIIFORMES","ALCIDAE","Synthliboramphus","Guadalupe Murrelet","Decreasing",TRUE,FALSE,TRUE,"oregon","Synthliboramphus hypoleucus"
"4562","Synthliboramphus hypoleucus","EN","ANIMALIA","CHORDATA","AVES","CHARADRIIFORMES","ALCIDAE","Synthliboramphus","Guadalupe Murrelet","Decreasing",TRUE,FALSE,TRUE,"washington","Synthliboramphus hypoleucus"
"4563","Theliderma tuberosa","CR","ANIMALIA","MOLLUSCA","BIVALVIA","UNIONOIDA","UNIONIDAE","Theliderma",NA,NA,FALSE,TRUE,FALSE,"kentucky","Theliderma metanevra"
"4564","Theliderma tuberosa","CR","ANIMALIA","MOLLUSCA","BIVALVIA","UNIONOIDA","UNIONIDAE","Theliderma",NA,NA,FALSE,TRUE,FALSE,"tennessee","Theliderma metanevra"
"4565","Thunnus orientalis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SCOMBRIDAE","Thunnus","Pacific Bluefin Tuna","Decreasing",TRUE,FALSE,FALSE,"hawaii","Thunnus orientalis"
"4566","Thunnus orientalis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SCOMBRIDAE","Thunnus","Pacific Bluefin Tuna","Decreasing",TRUE,FALSE,FALSE,"california","Thunnus orientalis"
"4567","Thunnus orientalis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SCOMBRIDAE","Thunnus","Pacific Bluefin Tuna","Decreasing",TRUE,FALSE,FALSE,"oregon","Thunnus orientalis"
"4568","Thunnus orientalis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SCOMBRIDAE","Thunnus","Pacific Bluefin Tuna","Decreasing",TRUE,FALSE,FALSE,"washington","Thunnus orientalis"
"4569","Thunnus orientalis","VU","ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SCOMBRIDAE","Thunnus","Pacific Bluefin Tuna","Decreasing",TRUE,FALSE,FALSE,"alaska","Thunnus orientalis"
"4570","Aspidoscelis gypsi","VU","Animalia","Chordata","Reptilia","Squamata","Teiidae","Aspidoscelis","Little Striped Whiptail","Decreasing",FALSE,FALSE,TRUE,"arizona","Aspidoscelis inornata"
"4571","Aspidoscelis gypsi","VU","Animalia","Chordata","Reptilia","Squamata","Teiidae","Aspidoscelis","Little Striped Whiptail","Decreasing",FALSE,FALSE,TRUE,"new mexico","Aspidoscelis inornata"
"4572","Aspidoscelis gypsi","VU","Animalia","Chordata","Reptilia","Squamata","Teiidae","Aspidoscelis","Little Striped Whiptail","Decreasing",FALSE,FALSE,TRUE,"texas","Aspidoscelis inornata"
"4573","Bidens sandvicensis","CR","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Ko<U+0091>okolau","Decreasing",FALSE,FALSE,TRUE,"hawaii","Bidens sandvicensis"
"4574","Labordia tinifolia","EN","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Loganiaceae","Geniostoma",NA,NA,FALSE,FALSE,TRUE,"hawaii","Labordea tinifolia"
"4575","Lampsilis reeviana","VU","Animalia","Mollusca","Bivalvia","Unionida","Unionidae","Lampsilis",NA,NA,FALSE,TRUE,FALSE,"arkansas","Lampsilis reeveiana"
"4576","Lampsilis reeviana","VU","Animalia","Mollusca","Bivalvia","Unionida","Unionidae","Lampsilis",NA,NA,FALSE,TRUE,FALSE,"missouri","Lampsilis reeveiana"
"4577","Acanthothecis leucoxanthoides","CR","FUNGI","ASCOMYCOTA","LECANOROMYCETES","OSTROPALES","GRAPHIDACEAE","Acanthothecis",NA,"Stable",FALSE,FALSE,TRUE,"georgia","Acanthothecis leucoxanthoides"
"4578","Acanthothecis leucoxanthoides","CR","FUNGI","ASCOMYCOTA","LECANOROMYCETES","OSTROPALES","GRAPHIDACEAE","Acanthothecis",NA,"Stable",FALSE,FALSE,TRUE,"north carolina","Acanthothecis leucoxanthoides"
"4579","Acanthothecis paucispora","CR","FUNGI","ASCOMYCOTA","LECANOROMYCETES","OSTROPALES","GRAPHIDACEAE","Acanthothecis",NA,"Stable",FALSE,FALSE,TRUE,"north carolina","Acanthothecis paucispora"
"4580","Achatinella lorata","CR","ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ACHATINELLIDAE","Achatinella",NA,NA,FALSE,FALSE,TRUE,"hawaii","Achatinella lorata"
"4581","Achatinella pupukanioe","CR","ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ACHATINELLIDAE","Achatinella",NA,NA,FALSE,FALSE,TRUE,"hawaii","Achatinella pupukanioe"
