species,kingdom,phylum,class,order,family,genus,main_common_name,population_trend,marine_system,freshwater_system,terrestrial_system,state
Crystallaria cincotta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Crystallaria,Diamond Darter,Decreasing,FALSE,TRUE,FALSE,kentucky
Crystallaria cincotta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Crystallaria,Diamond Darter,Decreasing,FALSE,TRUE,FALSE,ohio
Crystallaria cincotta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Crystallaria,Diamond Darter,Decreasing,FALSE,TRUE,FALSE,tennessee
Crystallaria cincotta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Crystallaria,Diamond Darter,Decreasing,FALSE,TRUE,FALSE,west virginia
Ctenitis squamigera,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,DRYOPTERIDACEAE,Ctenitis,Pacific Lacefern,NA,FALSE,FALSE,TRUE,hawaii
Ctenogobius claytonii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,Mexican Goby,Unknown,TRUE,TRUE,FALSE,texas
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,arkansas
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,iowa
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,tennessee
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,illinois
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,west virginia
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,alabama
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,minnesota
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,virgina
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,wisconsin
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,missouri
Cumberlandia monodonta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,MARGARITIFERIDAE,Cumberlandia,Spectaclecase,Decreasing,FALSE,TRUE,FALSE,kentucky
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,arizona
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,california
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,nevada
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,new mexico
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,texas
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,utah
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,arizona
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,california
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,nevada
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,new mexico
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,texas
Cupressus arizonica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Arizona Cypress,Unknown,FALSE,FALSE,TRUE,utah
Cupressus bakeri,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Baker Cypress,Decreasing,FALSE,FALSE,TRUE,california
Cupressus bakeri,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Baker Cypress,Decreasing,FALSE,FALSE,TRUE,oregon
Cupressus goveniana,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Gowen Cypress,Decreasing,FALSE,FALSE,TRUE,california
Cupressus goveniana,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Gowen Cypress,Decreasing,FALSE,FALSE,TRUE,california
Cupressus goveniana,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Gowen Cypress,Decreasing,FALSE,FALSE,TRUE,california
Cupressus guadalupensis,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Guadalupe Cypress,Decreasing,FALSE,FALSE,TRUE,california
Cupressus macrocarpa,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Monterey Cypress,Stable,FALSE,FALSE,TRUE,california
Cupressus sargentii,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Sargent Cypress,Decreasing,FALSE,FALSE,TRUE,california
Cyanea aculeatiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Prickly-flower Cyanea,NA,FALSE,FALSE,TRUE,hawaii
Cyanea acuminata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Honolulu Cyanea,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea asarifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea asplenifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea calycina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea copelandii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea copelandii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea crispa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea dunbariae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea fauriei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea gibsonii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea glabra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea grimesiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea grimesiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea grimesiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea habenata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea hamatiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea hamatiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea hamatiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea hardyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,NA,FALSE,FALSE,TRUE,hawaii
Cyanea horrida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea humboldtiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea kolekoleensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea konahuanuiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea koolauensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea kuhihewa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea leptostegia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Giant Koke'e Cyanea,NA,FALSE,FALSE,TRUE,hawaii
Cyanea lobata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea lobata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea lobata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea longiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea magnicalyx,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea mannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea marksii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Mark's Cyanea,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea mceldowneyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea membranacea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Cyanea platyphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea procera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Haha,NA,FALSE,FALSE,TRUE,hawaii
Cyanea remyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea rivularis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea shipmanii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea solenocalyx,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Molokai Cyanea,NA,FALSE,FALSE,TRUE,hawaii
Cyanea stictophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,NA,FALSE,FALSE,TRUE,hawaii
Cyanea st-johnii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,St John's Rollandia,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea tritomantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,NA,FALSE,FALSE,TRUE,hawaii
Cyanea truncata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Punaluu Cyanea,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyanea undulata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cycloptilum irregularis,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,MOGOPLISTIDAE,Cycloptilum,Keys Scaly Cricket,NA,FALSE,FALSE,TRUE,florida
Cyclosorus boydiae,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,THELYPTERIDACEAE,Cyclosorus,Boyd's Maidenfern,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyclosorus wailele,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,THELYPTERIDACEAE,Cyclosorus,Waioli Valley Maidenfern,Decreasing,FALSE,FALSE,TRUE,hawaii
Cynomys parvidens,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Cynomys,Utah Prairie Dog,Decreasing,FALSE,FALSE,TRUE,utah
Cyperus pennatiformis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyperus pennatiformis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Cyprinella caerulea,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Blue Shiner,Decreasing,FALSE,TRUE,FALSE,alabama
Cyprinella caerulea,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Blue Shiner,Decreasing,FALSE,TRUE,FALSE,georgia
Cyprinella caerulea,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Blue Shiner,Decreasing,FALSE,TRUE,FALSE,tennessee
Cyprinella formosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Beautiful Shiner,Unknown,FALSE,TRUE,FALSE,arizona
Cyprinella formosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Beautiful Shiner,Unknown,FALSE,TRUE,FALSE,new mexico
Cyprinella lepida,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Plateau Shiner,Decreasing,FALSE,TRUE,FALSE,texas
Cyprinella monacha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Spotfin Chub,Decreasing,FALSE,TRUE,FALSE,tennesee
Cyprinella monacha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Spotfin Chub,Decreasing,FALSE,TRUE,FALSE,alabama
Cyprinella monacha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Spotfin Chub,Decreasing,FALSE,TRUE,FALSE,north carolina
Cyprinella monacha,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Spotfin Chub,Decreasing,FALSE,TRUE,FALSE,virginia
Cyprinella proserpina,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinella,Proserpine Shiner,Unknown,FALSE,TRUE,FALSE,texas
Cyprinodon bovinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Leon Springs Pupfish,Stable,FALSE,TRUE,FALSE,texas
Cyprinodon diabolis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Devil's Hole Pupfish,Decreasing,FALSE,TRUE,FALSE,nevada
Cyprinodon elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Comanche Springs Pupfish,Unknown,FALSE,TRUE,FALSE,texas
Cyprinodon eremus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Quitobaquito Pupfish,Decreasing,FALSE,TRUE,FALSE,arizona
Cyprinodon macularius,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Desert Pupfish,Decreasing,FALSE,TRUE,FALSE,arizona
Cyprinodon macularius,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Desert Pupfish,Decreasing,FALSE,TRUE,FALSE,california
Cyprinodon nevadensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Amargosa Pupfish,Unknown,FALSE,TRUE,FALSE,california
Cyprinodon nevadensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Amargosa Pupfish,Unknown,FALSE,TRUE,FALSE,nevada
Cyprinodon pecosensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Pecos Pupfish,Stable,FALSE,TRUE,FALSE,new mexico
Cyprinodon pecosensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Pecos Pupfish,Stable,FALSE,TRUE,FALSE,texas
Cyprinodon radiosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Owens Pupfish,Stable,FALSE,TRUE,FALSE,california
Cyprinodon salinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,Salt Creek Pupfish,Unknown,FALSE,TRUE,FALSE,nevada
Cyprinodon tularosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,White Sands Pupfish,Stable,FALSE,TRUE,FALSE,new mexico
Cypripedium californicum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,California Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,california
Cypripedium californicum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,California Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,oregon
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,alabama
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,illinois
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,indiana
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,iowa
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,kentucky
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,maryland
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,michigan
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,minnesota
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,missouri
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,nebraska
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,new jersey
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,new york
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,north dakota
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,ohio
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,pennsylvania
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,south dakota
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,virginia
Cypripedium candidum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,White Lady's Slipper,Decreasing,FALSE,TRUE,TRUE,wisconsin
Cypripedium fasciculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,Clustered Lady's-slipper,Decreasing,FALSE,TRUE,TRUE,california
Cypripedium fasciculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,Clustered Lady's-slipper,Decreasing,FALSE,TRUE,TRUE,colorado
Cypripedium fasciculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,Clustered Lady's-slipper,Decreasing,FALSE,TRUE,TRUE,idaho
Cypripedium fasciculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,Clustered Lady's-slipper,Decreasing,FALSE,TRUE,TRUE,montana
Cypripedium fasciculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,Clustered Lady's-slipper,Decreasing,FALSE,TRUE,TRUE,oregon
Cypripedium fasciculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Cypripedium,Clustered Lady's-slipper,Decreasing,FALSE,TRUE,TRUE,utah
