state,species,taxon_general,taxon_specific,status,recorder,Use this link to get federally listed species in each state ->,https://ecos.fws.gov/ecp0/reports/species-listed-by-state-totals-report,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea copelandii ssp. copelandii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea copelandii ssp. haleakalaensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea crispa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea dolichopoda,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea dunbariae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea duvalliorum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea eleeleensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea gibsonii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea glabra,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea grimesiana ssp. grimesiana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea grimesiana ssp. obatae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea hamatiflora ssp. carlsonii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea hamatiflora ssp. hamatiflora,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea humboldtiana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea kolekoleensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea koolauensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea kuhihewa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea kunthiana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea lanceolata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea lobata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea longiflora,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea magnicalyx,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea mannii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea maritae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea marksii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea mauiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea mceldowneyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea munroi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea obtusa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea pinnatifida,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea procera,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea profuga,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea purpurellifolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea recta,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea remyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea rivularis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea shipmanii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea stictophylla,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea st.-johnii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea superba,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea truncata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea undulata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra ferripilosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra gracilis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra paliku,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra waiolani,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra crenata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra dentata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra filipes,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra giffardii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra hematos,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra kaulantha,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra limahuliensis,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra munroi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra oenobarba,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra oxybapha,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra polyantha,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra sessilis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra subumbellata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra tintinnabula,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra viridiflora,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pleomele fernaldii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pleomele forbesii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pleomele hawaiiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hibiscadelphus giffardianus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hibiscadelphus hualalaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hibiscadelphus woodii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Exocarpos luteolus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Exocarpos menziesii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hibiscus clayi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pittosporum halophilum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pittosporum hawaiiense,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pittosporum napaliense,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dryopteris glabra var. pusilla,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Ochrosia haleakalae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Ochrosia kilaueaensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Haplostachys haplostachya,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Korthalsella degeneri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Portulaca villosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Marsilea villosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Wilkesia hobdyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Ischaemum byrone,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Labordia cyrtandrae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Labordia helleri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Labordia lydgatei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Labordia pumila,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Labordia tinifolia var. lanaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Labordia tinifolia var. wahiawaensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Labordia triflora,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cenchrus agrimonioides,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kadua fluviatilis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hibiscadelphus distans,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Colubrina oppositifolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pteralyxia kauaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pteralyxia macrocarpa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kadua coriacea,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia racemosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kanaloa kahoolawensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia latifolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kokia drynarioides,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kokia kauaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kokia cookei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hibiscus arnottianus ssp. immaculatus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hibiscus waimeae ssp. hannerae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Myrsine fosbergii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Myrsine juddii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Myrsine knudsenii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Myrsine linearifolia,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Myrsine mezii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Myrsine vaccinioides,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bidens amplectens,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bidens campylotheca ssp. pentamera,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bidens campylotheca ssp. waihoiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bidens conjuncta,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bidens micrantha ssp. ctenophylla,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bidens micrantha ssp. kalealaha,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bidens wiebkei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Abutilon menziesii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kadua cordata remyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Psychotria grandiflora,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Psychotria hexandra ssp. oahuensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Psychotria hobdyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Plantago hawaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Plantago princeps,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea lychnoides,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Isodendrion pyrifolium,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Nototrichium humile,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyclosorus boydiae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Panicum niihauense,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea stellarioides,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lysimachia daphnoides,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Acaena exigua,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia hardyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia kaalae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia lanigera,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia maideniana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia munroi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia napaliensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia remota,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia schattaueri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia viscosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pritchardia bakeri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Eragrostis fosbergii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Alectryon macrococcus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Peucedanum sandwicense,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Ranunculus hawaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Ranunculus mauiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hibiscus brackenridgei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea apokremnos,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea hawaiiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea kealiae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea pubescens,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra cyaneoides,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Flueggea neowawraea,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia kalalauensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia kenwoodii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia herbstobatae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia imbricata ssp. imbricata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia pauciflorula,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia plantaginea ssp. humilis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia plantaginea ssp. magnifolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Dubautia waialealae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Viola kauaiensis var. wahiawaensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Gardenia mannii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Gardenia remyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Scaevola coriacea,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lipochaeta fauriei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lipochaeta lobata var. leptophylla,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lipochaeta micrantha,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lipochaeta waimeaensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Melanthera kamolensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Melanthera tenuifolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Eugenia koolauensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Abutilon eremitopetalum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Abutilon sandwicense,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Achyranthes mutica,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Amaranthus brownii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Asplenium dielfalcatum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Asplenium diellaciniatum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Asplenium dielmannii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Asplenium dielpallidum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Asplenium peruvianum var. insulare,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Asplenium unisorum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bidens hillebrandiana ssp. hillebrandiana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Bonamia menziesii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyanea kauaulaensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyperus fauriei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyperus neokunthianus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyperus pennatiformis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra nanawaleensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Cyrtandra wagneri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Delissea rhytidosperma,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Delissea undulata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Deparia kaalaana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Diplazium molokaiense,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Doryopteris angelica,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Doryopteris takeuchii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Festuca hawaiiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Festuca molokaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Gouania hillebrandii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Gouania meyenii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Gouania vitifolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hesperomannia arborescens,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hesperomannia arbuscula,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Hesperomannia lydgatei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Huperzia stemmermanniae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kadua degeneri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kadua haupuensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kadua parvula,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Kadua st.-johnii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Keysseria erici,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Keysseria helenae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Labordia lorenciana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lepidium orbiculare,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lipochaeta venosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lobelia koolauensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lobelia monostachya,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lobelia niihauensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lobelia oahuensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lysimachia filifolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lysimachia iniki,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lysimachia lydgatei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lysimachia maxima,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lysimachia pendens,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lysimachia scopulensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Lysimachia venosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Microlepia strigosa var. mauiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Neraudia angulata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Neraudia ovata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Neraudia sericea,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia bracteata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia brevidens,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia floribunda,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia glabra var. lanaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia haliakalae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia helleri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia hirsuta,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia hispida,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia kaalaensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia knudsenii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia mannii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia mollis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia parviflora,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia pilosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia renovans,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia stachyoides,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia velutina,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia waimeae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia warshaueri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Phyllostegia wawrana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Platanthera holochila,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Platydesma cornuta var. cornuta,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Platydesma cornuta var. decurrens,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Platydesma remyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Poa siphonoglossa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Polyscias bisattenuata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Polyscias flynnii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Polyscias lydgatei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Polyscias racemosa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Pteris lidgatei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Remya kauaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Remya montgomeryi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Sanicula mariversa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Sanicula purpurea,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Sanicula sandwicensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Santalum involutum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea attenuata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea diffusa ssp. macraei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea diffusa subsp. diffusa,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea haleakalensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea helleri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea hookeri,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea jacobii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea kaalae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea kauaiensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea laui,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea lydgatei,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea membranacea,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Hawaii,Schiedea nuttallii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
