state,species,taxon_general,taxon_specific,Ranking,Notes,,
North Carolina,Gelochelidon nilotica aranea,Birds,,T,,,
North Carolina,Charadrius melodus melodus,Birds,,T,,,
North Carolina,Noturus furiosus,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Elassoma boehlkei,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Moxostoma sp.,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Lampetra aepyptera,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Percina caprodes,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Hybopsis rubrifrons,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Etheostoma acuticeps,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Moxostoma ariommum ,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Cyprinella monacha,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Etheostoma inscriptum,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Etheostoma perlongum,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Menidia extensa,Fish,,T,Not sure if marine or freshwater,,
North Carolina,Notropis volucellus,Fish,,T,,,
North Carolina,Erimonax monachus,Fish,,T,,,
North Carolina,Anodonta implicata,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Fumonelix jonesiana,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Triodopsis soelneri,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Lampsilis radiata conspicua,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Lampsilis radiata radiata,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Ligumia nasuta,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Fumonelix orestes,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Villosa vanuxemensis,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Villosa constricta,Invertebrates,Mollusks,T,,,
North Carolina,Villosa iris,Invertebrates,Mollusks,T,,,
North Carolina,Paravitrea varidens,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Paravitrea ternaria,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Inflectarius ferrissi,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Strophitus undulatus,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Leptodea ochracea,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Alasmidonta undulata,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Catinella waccamawensis,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Lampsilis fullerkati,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Elliptio waccamawensis,Invertebrates,Mollusks,T,Not sure if marine or freshwater,,
North Carolina,Patera clarki nantahala,Invertebrates,Mollusks,T,,,
North Carolina,Neotoma floridana floridana,Mammals,,T,,,
North Carolina,Corynorhinus rafinesquii rafinesquii,Mammals,,T,,,
North Carolina,Myotis septentrionalis,Mammals,,T,,,
North Carolina,Canis rufus,Mammals,,T,,,
North Carolina,Cyperus granitophilus,Plants,,T,,,
North Carolina,Cyperus lecontei,Plants,,T,,,
North Carolina,Deschampsia cespitosa ssp. glauca,Plants,,T,,,
North Carolina,Diervilla rivularis,Plants,,T,,,
North Carolina,Primula meadia,Plants,,T,,,
North Carolina,Elymus trachycaulus ssp. trachycaulus,Plants,,T,,,
North Carolina,Epidendrum magnoliae,Plants,,T,,,
North Carolina,Eriocaulon parkeri,Plants,,T,,,
North Carolina,Eupatorium paludicola,Plants,,T,,,
North Carolina,Euphorbia commutata,Plants,,T,,,
North Carolina,Fimbristylis perpusilla,Plants,,T,,,
North Carolina,Fleishmannia incarnata,Plants,,T,,,
North Carolina,Galactia mollis,Plants,,T,,,
North Carolina,Gentianopsis crinita,Plants,,T,,,
North Carolina,Gillenia stipulata,Plants,,T,,,
North Carolina,Gymnocarpium appalachianum,Plants,,T,,,
North Carolina,Helianthus floridanus,Plants,,T,,,
North Carolina,Helonias bullata,Plants,,T,,,
North Carolina,Hexastylis naniflora,Plants,,T,,,
North Carolina,Hibiscus aculeatus,Plants,,T,,,
North Carolina,Hudsonia montana,Plants,,T,,,
North Carolina,Hudsonia tomentosa,Plants,,T,,,
North Carolina,Hymenocallis pygmaea,Plants,,T,,,
North Carolina,Ipomoea imperati,Plants,,T,,,
North Carolina,Isoetes microvela,Plants,,T,,,
North Carolina,Isotria medeoloides,Plants,,T,,,
North Carolina,Iva microcephala,Plants,,T,,,
North Carolina,Jeffersonia diphylla,Plants,,T,,,
North Carolina,Kalmia angustifolia,Plants,,T,,,
North Carolina,Lachnocaulon minus,Plants,,T,,,
North Carolina,Liatris aspera,Plants,,T,,,
North Carolina,Liatris helleri,Plants,,T,,,
North Carolina,Lilium grayi,Plants,,T,,,
North Carolina,Limosella australis,Plants,,T,,,
North Carolina,Linum floridanum var. chrysocarpum,Plants,,T,,,
North Carolina,Lithospermum canescens,Plants,,T,,,
North Carolina,Ludwigia linifolia,Plants,,T,,,
North Carolina,Ludwigia ravenii,Plants,,T,,,
North Carolina,Ludwigia suffruticosa,Plants,,T,,,
North Carolina,Magnolia macrophylla,Plants,,T,,,
North Carolina,Menyanthes trifoliata,Plants,,T,,,
North Carolina,Micropolypodium nimbatum,Plants,,T,,,
North Carolina,Minuartia groenlandica,Plants,,T,,,
North Carolina,Packera millefolium,Plants,,T,,,
North Carolina,Packera paupercula var. appalachiana,Plants,,T,,,
North Carolina,Packera schweinitziana,Plants,,T,,,
North Carolina,Panicum flexile,Plants,,T,,,
North Carolina,Parnassia caroliniana,Plants,,T,,,
North Carolina,Parnassia grandifolia,Plants,,T,,,
North Carolina,Pedicularis lanceolata,Plants,,T,,,
North Carolina,Plantago sparsiflora,Plants,,T,,,
North Carolina,Platanthera grandiflora,Plants,,T,,,
North Carolina,Platanthera nivea,Plants,,T,,,
North Carolina,Platanthera peramoena,Plants,,T,,,
North Carolina,Poa saltuensis,Plants,,T,,,
North Carolina,Polemonium reptans var. reptans,Plants,,T,,,
North Carolina,Ponthieva racemosa,Plants,,T,,,
North Carolina,Portulaca smallii,Plants,,T,,,
North Carolina,Prenanthes alba,Plants,,T,,,
North Carolina,Ptilimnium costatum,Plants,,T,,,
North Carolina,Rhododendron prinophyllum,Plants,,T,,,
North Carolina,Rhynchospora crinipes,Plants,,T,,,
North Carolina,Rhynchospora decurrens,Plants,,T,,,
North Carolina,Rhynchospora macra,Plants,,T,,,
North Carolina,Rhynchospora pleiantha,Plants,,T,,,
North Carolina,Rhynchospora tracyi,Plants,,T,,,
North Carolina,Rubus idaeus ssp. strigosus,Plants,,T,,,
North Carolina,Ruellia ciliosa,Plants,,T,,,
North Carolina,Sabal palmetto,Plants,,T,,,
North Carolina,Sabatia kennedyana,Plants,,T,,,
North Carolina,Sageretia minutiflora,Plants,,T,,,
North Carolina,Sagittaria isoetiformis,Plants,,T,,,
North Carolina,Sagittaria macrocarpa,Plants,,T,,,
North Carolina,Schisandra glabra,Plants,,T,,,
North Carolina,Scirpus lineatus,Plants,,T,,,
North Carolina,Scleria baldwinii,Plants,,T,,,
North Carolina,Scleria reticularis,Plants,,T,,,
North Carolina,Sideroxylon tenax,Plants,,T,,,
North Carolina,Silphium perfoliatum,Plants,,T,,,
North Carolina,Solidago leavenworthii,Plants,,T,,,
North Carolina,Solidago plumosa,Plants,,T,,,
North Carolina,Solidago rigida var. rigida,Plants,,T,,,
North Carolina,Solidago spithamaea,Plants,,T,,,
North Carolina,Sparganium emersum,Plants,,T,,,
North Carolina,Sphagnum contortum,Plants,,T,,,
North Carolina,Spigelia marilandica,Plants,,T,,,
North Carolina,Spiraea virginiana,Plants,,T,,,
North Carolina,Spiranthes ochroleuca,Plants,,T,,,
North Carolina,Sporobolus heterolepis,Plants,,T,,,
North Carolina,Sporobolus teretifolius,Plants,,T,,,
North Carolina,Sporobolus virginicus,Plants,,T,,,
North Carolina,Stenanthium gramineum var. robustum,Plants,,T,,,
North Carolina,Stenathium leimanthoides,Plants,,T,,,
North Carolina,Symphyotrichum georgianum,Plants,,T,,,
North Carolina,Symphyotrichum leave var. concinnum,Plants,,T,,,
North Carolina,Symphyotrichum oblongifolium,Plants,,T,,,
North Carolina,Symphyotrichum rhiannon,Plants,,T,,,
North Carolina,Taxus canadensis,Plants,,T,,,
North Carolina,Thaspium pinnatifidum,Plants,,T,,,
North Carolina,Tradescantia virginiana,Plants,,T,,,
North Carolina,Tridens chapmanii,Plants,,T,,,
North Carolina,Trifolium reflexum,Plants,,T,,,
North Carolina,Trillium discolor,Plants,,T,,,
North Carolina,Trillium sessile,Plants,,T,,,
North Carolina,Trillium simile,Plants,,T,,,
North Carolina,Utricularia cornuta,Plants,,T,,,
North Carolina,Utricularia olivacea,Plants,,T,,,
North Carolina,Vaccinium macrocarpon,Plants,,T,,,
North Carolina,Veratrum woodii,Plants,,T,,,
North Carolina,Veronica americana,Plants,,T,,,
North Carolina,Xyris floridana,Plants,,T,,,
North Carolina,Xyris serotina,Plants,,T,,,
North Carolina,Adiantum capillus-veneris,Plants,,T,,,
North Carolina,Aeschynomene virginica,Plants,,T,,,
North Carolina,Agalinis virgata,Plants,,T,,,
North Carolina,Allium cuthbertii,Plants,,T,,,
North Carolina,Amaranthus pumilus,Plants,,T,,,
North Carolina,Amorpha confusa,Plants,,T,,,
North Carolina,Andropogon mohrii,Plants,,T,,,
North Carolina,Aristida condensata,Plants,,T,,,
North Carolina,Bacopa caroliniana,Plants,,T,,,
North Carolina,Baptisia alba,Plants,,T,,,
North Carolina,Buckleya distichophylla,Plants,,T,,,
North Carolina,Camassia scilloides,Plants,,T,,,
North Carolina,Cardamine douglassii,Plants,,T,,,
North Carolina,Cardamine rotundifolia,Plants,,T,,,
North Carolina,Carex careyana,Plants,,T,,,
North Carolina,Carex eburnea,Plants,,T,,,
North Carolina,Carex hormathodes,Plants,,T,,,
North Carolina,Carex oligocarpa,Plants,,T,,,
North Carolina,Carex radfordii,Plants,,T,,,
North Carolina,Carex reniformis,Plants,,T,,,
North Carolina,Carya laciniosa,Plants,,T,,,
North Carolina,Euphorbia cordifolia,Plants,,T,,,
North Carolina,Chasmanthium nitidum,Plants,,T,,,
North Carolina,Chenopodium simplex,Plants,,T,,,
North Carolina,Cladonia psoromica,Plants,,T,,,
North Carolina,Conioselinum chinense,Plants,,T,,,
North Carolina,Coptis trifolia var. groenlandica,Plants,,T,,,
North Carolina,Corydalis micrantha,Plants,,T,,,
North Carolina,Crocanthemum corymbosum,Plants,,T,,,
North Carolina,Crocanthemum propinquum,Plants,,T,,,
North Carolina,Crocanthemum rosmarinifolium,Plants,,T,,,
North Carolina,Glyptemys muhlenbergii,Reptiles,Turtles,T,,,
North Carolina,Alligator mississipiensis,Reptiles,Crocodilians,T,,,
North Carolina,Chelonia mydas,Reptiles,Turtles,T,Marine,,
North Carolina,Caretta caretta,Reptiles,Turtles,T,Marine,,
North Carolina,Pituophis melanoleucus melanoleucus,Reptiles,Snakes,T,,,
North Carolina,Heterodon simus,Reptiles,Snakes,T,,,
North Dakota,Calidris canutus rufa,Birds,,T,,,
North Dakota,Charadrius melodus,Birds,,T,,,
North Dakota,Hesperia dacotae,Invertebrates,Insects,T,,,
Ohio,Actaea rubra,Plants,,T,,,
Ohio,Agalinis gattingeri,Plants,,T,,,
Ohio,Amelanchier sanguinea,Plants,,T,,,
Ohio,Ammophila breviligulata,Plants,,T,,,
Ohio,Anagallis minima,Plants,,T,,,
Ohio,Anemone cylindrica,Plants,,T,,,
Ohio,Antennaria virginica,Plants,,T,,,
Ohio,Artemisia campestris,Plants,,T,,,
Ohio,Asplenium ruta-muraria,Plants,,T,,,
Ohio,Astragalus canadensis,Plants,,T,,,
Ohio,Bartonia paniculata,Plants,,T,,,
Ohio,Betula pumila,Plants,,T,,,
Ohio,Botrychium lanceolatum,Plants,,T,,,
Ohio,Buchnera americana,Plants,,T,,,
Ohio,Buxbaumia aphylla,Plants,,T,,,
Ohio,Calamagrostis porteri,Plants,,T,,,
Ohio,Calamintha arkansana,Plants,,T,,,
Ohio,Calopogon tuberosus,Plants,,T,,,
Ohio,Campanula rotundifolia,Plants,,T,,,
Ohio,Campylostelium saxicola,Plants,,T,,,
Ohio,Carex aquatilis,Plants,,T,,,
Ohio,Carex arctata,Plants,,T,,,
Ohio,Carex bicknellii,Plants,,T,,,
Ohio,Carex brunnescens,Plants,,T,,,
Ohio,Carex bushii,Plants,,T,,,
Ohio,Carex complanata,Plants,,T,,,
Ohio,Carex conoidea,Plants,,T,,,
Ohio,Carex crinita,Plants,,T,,,
Ohio,Carex crus-corvi,Plants,,T,,,
Ohio,Carex cryptolepis,Plants,,T,,,
Ohio,Carex diandra,Plants,,T,,,
Ohio,Carex louisianica,Plants,,T,,,
Ohio,Carex oligosperma,Plants,,T,,,
Ohio,Carex purpurifera,Plants,,T,,,
Ohio,Carex retrorsa,Plants,,T,,,
Ohio,Carex sprengelii,Plants,,T,,,
Ohio,Carex timida,Plants,,T,,,
Ohio,Carex viridistellata,Plants,,T,,,
Ohio,Chrysogonum virginianum,Plants,,T,,,
Ohio,Cirsium carolinianum,Plants,,T,,,
Ohio,Comarum palustre,Plants,,T,,,
Ohio,Cornus canadensis,Plants,,T,,,
Ohio,Crocanthemum canadense,Plants,,T,,,
Ohio,Cyperus schweinitzii,Plants,,T,,,
Ohio,Cypripedium candidum,Plants,,T,,,
Ohio,Cypripedium reginae,Plants,,T,,,
Ohio,Desmodium sessilifolium,Plants,,T,,,
Ohio,Dibaeis absoluta,Plants,,T,,,
Ohio,Dichanthelium meridionale,Plants,,T,,,
Ohio,Draba cuneifolia,Plants,,T,,,
Ohio,Draba reptans,Plants,,T,,,
Ohio,Eleocharis flavescens,Plants,,T,,,
Ohio,Eleocharis quinqueflora,Plants,,T,,,
Ohio,Eleocharis tenuis,Plants,,T,,,
Ohio,Elymus trachycaulus,Plants,,T,,,
Ohio,Enchylium bachmanianum,Plants,,T,,,
Ohio,Epilobium strictum,Plants,,T,,,
Ohio,Eriophorum virginicum,Plants,,T,,,
Ohio,Eupatorium album,Plants,,T,,,
Ohio,Euthamia remota,Plants,,T,,,
Ohio,Fleischmannia incarnata,Plants,,T,,,
Ohio,Galium palustre,Plants,,T,,,
Ohio,Gentiana alba,Plants,,T,,,
Ohio,Gillenia trifoliatus,Plants,,T,,,
Ohio,Glyceria acutiflora,Plants,,T,,,
Ohio,Gratiola virginiana,Plants,,T,,,
Ohio,Helianthus mollis,Plants,,T,,,
Ohio,Heuchera longiflora,Plants,,T,,,
Ohio,Heuchera parviflora,Plants,,T,,,
Ohio,Hypericum boreale,Plants,,T,,,
Ohio,Hypericum ellipticum,Plants,,T,,,
Ohio,Hypericum kalmianum,Plants,,T,,,
Ohio,Iris brevicaulis,Plants,,T,,,
Ohio,Iris verna,Plants,,T,,,
Ohio,Isoetes engelmannii,Plants,,T,,,
Ohio,Juncus alpinoarticulatus,Plants,,T,,,
Ohio,Juncus greenei,Plants,,T,,,
Ohio,Krigia dandelion,Plants,,T,,,
Ohio,Krigia virginica,Plants,,T,,,
Ohio,Lactuca hirsuta,Plants,,T,,,
Ohio,Lathyrus japonicus,Plants,,T,,,
Ohio,Leavenworthia uniflora,Plants,,T,,,
Ohio,Lechea minor,Plants,,T,,,
Ohio,Lechea pulchella,Plants,,T,,,
Ohio,Liatris cylindracea,Plants,,T,,,
Ohio,Liatris scariosa,Plants,,T,,,
Ohio,Lipocarpha micrantha,Plants,,T,,,
Ohio,Lithospermum caroliniense,Plants,,T,,,
Ohio,Melampyrum lineare,Plants,,T,,,
Ohio,Melanthium virginicum,Plants,,T,,,
Ohio,Melanthium woodii,Plants,,T,,,
Ohio,Melica nitens,Plants,,T,,,
Ohio,Menyanthes trifoliata,Plants,,T,,,
Ohio,Nabalus asper,Plants,,T,,,
Ohio,Nothoscordum bivalve,Plants,,T,,,
Ohio,Ophioglossum pusillum,Plants,,T,,,
Ohio,Oryzopsis asperifolia,Plants,,T,,,
Ohio,Packera paupercula,Plants,,T,,,
Ohio,Panicum philadelphicum,Plants,,T,,,
Ohio,Paspalum repens,Plants,,T,,,
Ohio,Passiflora incarnata,Plants,,T,,,
Ohio,Penstemon canescens,Plants,,T,,,
Ohio,Penstemon pallidus,Plants,,T,,,
Ohio,Phyllanthus caroliniensis,Plants,,T,,,
Ohio,Platanthera ciliaris,Plants,,T,,,
Ohio,Platanthera leucophaea,Plants,,T,,,
Ohio,Platanthera psycodes,Plants,,T,,,
Ohio,Pogonia ophioglossoides,Plants,,T,,,
Ohio,Polygala incarnata,Plants,,T,,,
Ohio,Polygala polygama,Plants,,T,,,
Ohio,Potamogeton zosteriformis,Plants,,T,,,
Ohio,Potentilla supina,Plants,,T,,,
Ohio,Prosartes maculata,Plants,,T,,,
Ohio,Pycnanthemum verticillatum,Plants,,T,,,
Ohio,Quercus falcata,Plants,,T,,,
Ohio,Ramalina pollinaria,Plants,,T,,,
Ohio,Ranunculus fascicularis,Plants,,T,,,
Ohio,Rhododendron maximum,Plants,,T,,,
Ohio,Rhododendron periclymenoides,Plants,,T,,,
Ohio,Ribes missouriense,Plants,,T,,,
Ohio,Sagittaria cuneata,Plants,,T,,,
Ohio,Salix candida,Plants,,T,,,
Ohio,Salix petiolaris,Plants,,T,,,
Ohio,Sarracenia purpurea,Plants,,T,,,
Ohio,Schizachne purpurascens,Plants,,T,,,
Ohio,Schoenoplectiella smithii,Plants,,T,,,
Ohio,Scutellaria saxatilis,Plants,,T,,,
Ohio,Selaginella eclipes,Plants,,T,,,
Ohio,Sericocarpus linnifolius,Plants,,T,,,
Ohio,Silene caroliniana,Plants,,T,,,
Ohio,Silene caroliniana,Plants,,T,,,
Ohio,Silene regia,Plants,,T,,,
Ohio,Sisyrinchium montanum,Plants,,T,,,
Ohio,Sisyrinchium mucronatum,Plants,,T,,,
Ohio,Solidago odora,Plants,,T,,,
Ohio,Solidago speciosa,Plants,,T,,,
Ohio,Solidago squarrosa,Plants,,T,,,
Ohio,Sparganium androcladum,Plants,,T,,,
Ohio,Spiranthes romanzoffiana,Plants,,T,,,
Ohio,Symphyotrichum drummondii,Plants,,T,,,
Ohio,Symphyotrichum dumosum,Plants,,T,,,
Ohio,Symphyotrichum oblongifolium,Plants,,T,,,
Ohio,Triadenum tubulosum,Plants,,T,,,
Ohio,Triadenum walteri,Plants,,T,,,
Ohio,Triglochin maritimum,Plants,,T,,,
Ohio,Utricularia intermedia,Plants,,T,,,
Ohio,Utricularia minor,Plants,,T,,,
Ohio,Vaccinium oxycoccos,Plants,,T,,,
Ohio,Verbesina occidentalis,Plants,,T,,,
Ohio,Vernonia fasciculata,Plants,,T,,,
Ohio,Viburnum lantanoides,Plants,,T,,,
Ohio,Viburnum molle,Plants,,T,,,
Ohio,Viola baxterii,Plants,,T,,,
Ohio,Viola pedata,Plants,,T,,,
Ohio,Viola tripartita,Plants,,T,,,
Ohio,Viola walteri,Plants,,T,,,
Ohio,Xyris torta,Plants,,T,,,
Ohio,Zizania aquatica,Plants,,T,,,
Oklahoma,Calidris canutus rufa,Birds,,T,,,
Oklahoma,Charadrius melodus,Birds,,T,,,
Oklahoma,Amblyopsis rosae,Fish,,T,,,
Oklahoma,Percina pantherina,Fish,,T,,,
Oklahoma,Noturus placidus,Fish,,T,,,
Oklahoma,Notropis girardi,Fish,,T,,,
Oklahoma,Percina maculata,Fish,,T,,,
Oklahoma,Quadrula cylindrica cylindrica,Invertebrates,Mollusks,T,,,
Oklahoma,Myotis septentrionalis,Mammals,,T,,,
Oregon,Brachyramphus marmoratus,Birds,,T,,,
Oregon,Strix occidentalis caurina,Birds,,T,,,
Oregon,Charadrius nivosus nivosus,Birds,,T,,,
Oregon,Siphateles boraxobius,Fish,,T,,,
Oregon,Siphateles bicolor ssp,Fish,,T,,,
Oregon,Oncorhynchus clarkii henshawi,Fish,,T,,,
Oregon,Oncorhynchus tshawytscha,Fish,,T,Snake River Chinook Salmon Fall,,
Oregon,Oncorhynchus tshawytscha,Fish,,T,Snake River Chinook Salmon Spring/Summer,,
Oregon,Catostomus warnerensis,Fish,,T,,,
Oregon,Vulpes macrotis,Mammals,,T,,,
Oregon,Enhydra lutris,Mammals,,T,Marine,,
Oregon,Gulo gulo,Mammals,,T,,,
Oregon,Thelypodium eucosmum,Plants,,T,,,
Oregon,Sidalcea nelsoniana,Plants,,T,,,
Oregon,Sericocarpus rigidus,Plants,,T,,,
Oregon,Microseris howellii,Plants,,T,,,
Oregon,Oenothera wolfii,Plants,,T,,,
Oregon,Limnanthes floccosa ssp. pumila,Plants,,T,,,
Oregon,Pleuropogon oregonus,Plants,,T,,,
Oregon,Mentzelia packardiae,Plants,,T,,,
Oregon,Lomatium greenmanii,Plants,,T,,,
Oregon,Eriogonum crosbyae,Plants,,T,,,
Oregon,Astragalus peckii,Plants,,T,,,
Oregon,Amsinckia carinata,Plants,,T,,,
Oregon,Silene douglasii var. oraria,Plants,,T,,,
Oregon,Phacelia argentea,Plants,,T,,,
Oregon,Gratiola heterosepala,Plants,,T,,,
Oregon,Astragalus cusickii var. sterilis,Plants,,T,,,
Oregon,Lupinus oreganus,Plants,,T,,,
Oregon,Lepidium davisii,Plants,,T,,,
Oregon,Hastingsia bracteosa,Plants,,T,,,
Oregon,Erythronium elegans,Plants,,T,,,
Oregon,Botrychium pumicola,Plants,,T,,,
Oregon,Hackelia cronquistii,Plants,,T,,,
Oregon,Eucephalus vialis,Plants,,T,,,
Oregon,Eriogonum chrysops,Plants,,T,,,
Oregon,Calochortus howellii,Plants,,T,,,
Oregon,Astragalus diaphanus var. diurnus,Plants,,T,,,
Oregon,Astragalus collinus var. laurentii,Plants,,T,,,
Oregon,Astragalus tyghensis,Plants,,T,,,
Oregon,Howellia aquatilis,Plants,,T,,,
Oregon,Caretta caretta,Reptiles,Turtles,T,Marine,,
Oregon,Lepidochelys olivacea,Reptiles,Turtles,T,Marine,,
Pennsylvania,Aneides aeneus,Amphibians,Salamanders,T,,,
Pennsylvania,Scaphiopus holbrookii,Amphibians,Frogs/Toads,T,,,
Pennsylvania,Minytrema melanops,Fish,,T,,,
Pennsylvania,Notropis dorsalis,Fish,,T,,,
Pennsylvania,Noturus miurus,Fish,,T,,,
Pennsylvania,Percina bimaculata,Fish,,T,,,
Pennsylvania,Phoxinus erythrogaster,Fish,,T,,,
Pennsylvania,Plethobasus cyphyus,Invertebrates,Mollusks,T,,,
Pennsylvania,Aster depauperatus name changed to Symphyotrichum depauperatum ,Plants,,T,,,
Pennsylvania,Aconitum uncinatum,Plants,,T,,,
Pennsylvania,Ammophila breviligulata,Plants,,T,,,
Pennsylvania,Arceuthobium pusillum,Plants,,T,,,
Pennsylvania,Aristida purpurascens,Plants,,T,,,
Pennsylvania,Asplenium bradleyi,Plants,,T,,,
Pennsylvania,belgii ,Plants,,T,,,
Pennsylvania,Bidens bidentoides,Plants,,T,,,
Pennsylvania,Bouteloua curtipendula,Plants,,T,,,
Pennsylvania,Camassia scilloides,Plants,,T,,,
Pennsylvania,Carex alata,Plants,,T,,,
Pennsylvania,Carex aquatilis,Plants,,T,,,
Pennsylvania,Carex cryptolepis,Plants,,T,,,
Pennsylvania,Carex diandra,Plants,,T,,,
Pennsylvania,Carex flava,Plants,,T,,,
Pennsylvania,Carex oligosperma,Plants,,T,,,
Pennsylvania,Carex paupercula,Plants,,T,,,
Pennsylvania,Carex prairea,Plants,,T,,,
Pennsylvania,Carex schweinitzii,Plants,,T,,,
Pennsylvania,Carex sterilis,Plants,,T,,,
Pennsylvania,Carex tetanica,Plants,,T,,,
Pennsylvania,Carex wiegandii,Plants,,T,,,
Pennsylvania,Chamaesyce polygonifolia,Plants,,T,,,
Pennsylvania,Chrysopsis mariana,Plants,,T,,,
Pennsylvania,Cimicifuga racemosa name changed to Actaea podocarpa ,Plants,,T,,,
Pennsylvania,Cypripedium reginae,Plants,,T,,,
Pennsylvania,Digitaria cognatum,Plants,,T,,,
Pennsylvania,Dodecatheon amethystinum,Plants,,T,,,
Pennsylvania,Eleocharis intermedia,Plants,,T,,,
Pennsylvania,Eleocharis robbinsii,Plants,,T,,,
Pennsylvania,Ellisia nyctelea,Plants,,T,,,
Pennsylvania,Erigenia bulbosa,Plants,,T,,,
Pennsylvania,Eriophorum viridicarinatum,Plants,,T,,,
Pennsylvania,Euthamia tenuifolia name changed to Euthamia caroliniana,Plants,,T,,,
Pennsylvania,Fimbristylis annua,Plants,,T,,,
Pennsylvania,Gaylussacia brachycera,Plants,,T,,,
Pennsylvania,Hypericum densiflorum,Plants,,T,,,
Pennsylvania,Hypericum majus,Plants,,T,,,
Pennsylvania,Ilex opaca,Plants,,T,,,
Pennsylvania,Juncus alpinus alpinoarticulatus,Plants,,T,,,
